Title,Headline,Description,Chronicle Type,Author,Type,Date,URL,Publication,Highlight,Pull Quote Long,Pull Quote Short,Video Link,Events Database,Date_Format,Airtable Event Record ID,mw_Press_Headline,mw_Press_Description,mw_Press_Pull_Quote_Long,mw_Press_Pull_Quote_Short,my_Press_Author,mw_Press_Type,mw_Press_Date,mw_Press_URL,mw_Press_Publication,mw_Press_Video_Link,mw_Press_Event_Name,mw_Press_Airtable_Event_Record_ID,mw_Press_Highlight,Event Name Format (from Events Database),Autonumber
Press:30,Gift Guide: Support Stocking Stuffers,Give a gift that keeps on giving – to your local creatives,ARTS POST,Robert Faires,Article,2014-12-10,https://www.austinchronicle.com/daily/arts/2014-12-10/support-stocking-stuffers/,Austin Chronicle,,"Co-Lab Projects Expansion and Studios – The busiest artspace in town is leaving its longtime space at 613 Allen for digs that will be not just roomier but more secure in terms of renting long-term. In addition to a larger gallery and offices, the new space will allow Co-Lab more freedom in programming, maintaining open hours, posting signage, and enhancing its services to artists. Where that last is concerned, Co-Lab plans to offer affordable studio space, a fabrication shop, and common spaces. The art venue is looking to raise $20,000 through Indiegogo, and though the campaign still has a month left, it's only a quarter funded. Perks include catalogs, a one-year membership in the Mug Club (with which you receive a personalized mug to enjoy beverages in when you visit Co-Lab), a private party/film screening/video game night at the Museum of Human Achievement. To contribute, just go here.",,,,2014-12-10,,Gift Guide: Support Stocking Stuffers,Give a gift that keeps on giving – to your local creatives,"Co-Lab Projects Expansion and Studios – The busiest artspace in town is leaving its longtime space at 613 Allen for digs that will be not just roomier but more secure in terms of renting long-term. In addition to a larger gallery and offices, the new space will allow Co-Lab more freedom in programming, maintaining open hours, posting signage, and enhancing its services to artists. Where that last is concerned, Co-Lab plans to offer affordable studio space, a fabrication shop, and common spaces. The art venue is looking to raise $20,000 through Indiegogo, and though the campaign still has a month left, it's only a quarter funded. Perks include catalogs, a one-year membership in the Mug Club (with which you receive a personalized mug to enjoy beverages in when you visit Co-Lab), a private party/film screening/video game night at the Museum of Human Achievement. To contribute, just go here.",,Robert Faires,Article,2014-12-09,https://www.austinchronicle.com/daily/arts/2014-12-10/support-stocking-stuffers/,Austin Chronicle,,,,,,30
Press:31,Phill Niblock and Katherine Liberovskaya ,Phill Niblock and Katherine Liberovskaya,,,Listing,2015-04-05,https://glasstire.com/events/2015/03/30/phill-niblock-and-katherine-liberovskaya/,Glasstire,,"An audiovisual performance by renowned New York avant-garde minimalist composer Phill Niblock with live video projections by Canadian media artist Katherine Liberovskaya, plus experimental synth composer Rick Reed (Bucha Box) and UK sound artist Nayantara Bhattacharya (Moog).
",,,,2015-04-05,,Phill Niblock and Katherine Liberovskaya ,Phill Niblock and Katherine Liberovskaya,"An audiovisual performance by renowned New York avant-garde minimalist composer Phill Niblock with live video projections by Canadian media artist Katherine Liberovskaya, plus experimental synth composer Rick Reed (Bucha Box) and UK sound artist Nayantara Bhattacharya (Moog).
",,,Listing,2015-04-04,https://glasstire.com/events/2015/03/30/phill-niblock-and-katherine-liberovskaya/,Glasstire,,,,,,31
Press:32,"""Ian Shults: Sex, Drugs, and Leave Me Alone""",Are West Austin tastes in painting taking a swing toward the provocative?,ARTS REVIEW,Seth Orion Schwaiger,Article,2015-04-17,https://www.austinchronicle.com/arts/2015-04-17/ian-shults-sex-drugs-and-leave-me-alone/,Austin Chronicle,,"In grayDUCK or Big Medium, this show wouldn't be so surprising. At Co-Lab, Museum of Human Achievement, or Little Pink Monster, it might even come across as peculiarly mild. But at Wally Workman Gallery, the conservative arts locale catering to the affluent 40-70 inhabitants of the hills west of Mopac, Ian Shults' exhibition depicting 1950s and Sixties bacchanalian parties and their aftermath comes as a big shocker.
",,,,2015-04-17,,"""Ian Shults: Sex, Drugs, and Leave Me Alone""",Are West Austin tastes in painting taking a swing toward the provocative?,"In grayDUCK or Big Medium, this show wouldn't be so surprising. At Co-Lab, Museum of Human Achievement, or Little Pink Monster, it might even come across as peculiarly mild. But at Wally Workman Gallery, the conservative arts locale catering to the affluent 40-70 inhabitants of the hills west of Mopac, Ian Shults' exhibition depicting 1950s and Sixties bacchanalian parties and their aftermath comes as a big shocker.
",,Seth Orion Schwaiger,Article,2015-04-16,https://www.austinchronicle.com/arts/2015-04-17/ian-shults-sex-drugs-and-leave-me-alone/,Austin Chronicle,,,,,,32
Press:33,Art Par Excellence,The nominees for the 2014-15 Austin Critics Table Awards,ARTS POST,,Article,2015-05-20,https://www.austinchronicle.com/daily/arts/2015-05-20/art-par-exellence/,Austin Chronicle,,"Austin Critics Table Nomination -

""Work of Art: Independent or Public Project

AHOM, Museum of Human Achievement""",,,AHoM,2015-05-20,reckjKAFns4Ozd7tW,Art Par Excellence,The nominees for the 2014-15 Austin Critics Table Awards,"Austin Critics Table Nomination -

""Work of Art: Independent or Public Project

AHOM, Museum of Human Achievement""",,,Article,2015-05-19,https://www.austinchronicle.com/daily/arts/2015-05-20/art-par-exellence/,Austin Chronicle,,AHoM,reckjKAFns4Ozd7tW,,AHoM,33
Press:34,Playback: Austin's Revamped Record Convention,The Austin Record Convention – the biggest in the country – returns Downtown,MUSIC COLUMN,Kevin Curtin,Listing,2015-05-22,https://www.austinchronicle.com/music/2015-05-22/playback-austins-revamped-record-convention/,Austin Chronicle,,"Jazz modernist Alex Coke debuts new compositions tonight (Thursday) at the Museum of Human Achievement on Springdale and Lyons, 8pm. The Liminal Sound Series performance finds Coke (sax/flute) playing with a titanic crew including drummer supreme J.J. Johnson and pedal steel mystic Bob Hoffnar.
",,,,2015-05-22,,Playback: Austin's Revamped Record Convention,The Austin Record Convention – the biggest in the country – returns Downtown,"Jazz modernist Alex Coke debuts new compositions tonight (Thursday) at the Museum of Human Achievement on Springdale and Lyons, 8pm. The Liminal Sound Series performance finds Coke (sax/flute) playing with a titanic crew including drummer supreme J.J. Johnson and pedal steel mystic Bob Hoffnar.
",,Kevin Curtin,Listing,2015-05-21,https://www.austinchronicle.com/music/2015-05-22/playback-austins-revamped-record-convention/,Austin Chronicle,,,,,,34
Press:35,The Results are In: Austin Critics' Table Awards ,The Results are In: Austin Critics' Table Awards,,Paula Newton,Article,2015-06-02,https://glasstire.com/2015/06/02/the-results-are-in-austin-critics-table-awards/,Glasstire,checked,"Work of Art: Independent or Public Project
AHOM, Museum of Human Achievemen",Austin Critics Table - 2015 - Best Work of Art - AHoM,,AHoM,2015-06-02,reckjKAFns4Ozd7tW,The Results are In: Austin Critics' Table Awards ,The Results are In: Austin Critics' Table Awards,"Work of Art: Independent or Public Project
AHOM, Museum of Human Achievemen",Austin Critics Table - 2015 - Best Work of Art - AHoM,Paula Newton,Article,2015-06-01,https://glasstire.com/2015/06/02/the-results-are-in-austin-critics-table-awards/,Glasstire,,AHoM,reckjKAFns4Ozd7tW,1,AHoM,35
Press:36,Everything Is Exemplary,The 2014-15 Austin Critics Table Awards,ARTS POST,Robert Faires,Article,2015-06-03,https://www.austinchronicle.com/daily/arts/2015-06-03/everything-is-exemplary/,Austin Chronicle,checked,"Work of Art: Independent or Public Project
AHOM, Museum of Human Achievement"""" - The winner for Outstanding Independent or Public Project went to Ahöm, a massive project in which 60-plus artists transformed the 7,500-sqaure-foot Museum of Human Achievement space into an Ikea knockoff, and when it was announced, artist Manik Raj Nakra shuffled to the stage, handing out Ahöm fliers. Wearing a blond wig, blue polo shirt, and corporate ID badge, he shyly introduced himself as junior sales trainee Oörk Hjälmar Oôrk and spent the entire acceptance speech in character, awkwardly plugging the company.""",Austin Critics Table - 2015 - Best Work of Art - AHoM,,AHoM,2015-06-03,reckjKAFns4Ozd7tW,Everything Is Exemplary,The 2014-15 Austin Critics Table Awards,"Work of Art: Independent or Public Project
AHOM, Museum of Human Achievement"""" - The winner for Outstanding Independent or Public Project went to Ahöm, a massive project in which 60-plus artists transformed the 7,500-sqaure-foot Museum of Human Achievement space into an Ikea knockoff, and when it was announced, artist Manik Raj Nakra shuffled to the stage, handing out Ahöm fliers. Wearing a blond wig, blue polo shirt, and corporate ID badge, he shyly introduced himself as junior sales trainee Oörk Hjälmar Oôrk and spent the entire acceptance speech in character, awkwardly plugging the company.""",Austin Critics Table - 2015 - Best Work of Art - AHoM,Robert Faires,Article,2015-06-02,https://www.austinchronicle.com/daily/arts/2015-06-03/everything-is-exemplary/,Austin Chronicle,,AHoM,reckjKAFns4Ozd7tW,1,AHoM,36
Press:37,The 2014-15 Austin Critics Table Awards,"Top honors to Salvage Vanguard's Thr3e Zisters, LOLA Austin's Femme Bohème, and Texas State's Kiss Me, Kate",ARTS FEATURE,Robert Faires,Article,2015-06-05,https://www.austinchronicle.com/arts/2015-06-05/the-2014-15-austin-critics-table-awards/,Austin Chronicle,,,,,AHoM,2015-06-05,reckjKAFns4Ozd7tW,The 2014-15 Austin Critics Table Awards,"Top honors to Salvage Vanguard's Thr3e Zisters, LOLA Austin's Femme Bohème, and Texas State's Kiss Me, Kate",,,Robert Faires,Article,2015-06-04,https://www.austinchronicle.com/arts/2015-06-05/the-2014-15-austin-critics-table-awards/,Austin Chronicle,,AHoM,reckjKAFns4Ozd7tW,,AHoM,37
Press:38,A Field Guide to Austin Alternative Spaces ,A Field Guide to Austin Alternative Spaces,,,Article,2015-08-22,https://glasstire.com/2015/08/22/a-field-guide-to-austin-alternative-spaces/,Glasstire,,"After meeting Ben from SOFA, I went by The Museum of Human Achievement. This felt like the rawest space I visited in town. They have a stage area for performances, a rectangular gallery space, and a number of artist studios in the back of their warehouse. They have also begun an artist in residence program. The current resident, Wade Schaming, has a one-night exhibition on August 27th. The show pictured consisted of works by Diego Mireles Duran and Bethany Price.
",,,,2015-08-22,,A Field Guide to Austin Alternative Spaces ,A Field Guide to Austin Alternative Spaces,"After meeting Ben from SOFA, I went by The Museum of Human Achievement. This felt like the rawest space I visited in town. They have a stage area for performances, a rectangular gallery space, and a number of artist studios in the back of their warehouse. They have also begun an artist in residence program. The current resident, Wade Schaming, has a one-night exhibition on August 27th. The show pictured consisted of works by Diego Mireles Duran and Bethany Price.
",,,Article,2015-08-21,https://glasstire.com/2015/08/22/a-field-guide-to-austin-alternative-spaces/,Glasstire,,,,,,38
Press:39,The Couple in the Cage ,The Couple in the Cage,,,Listing,2015-09-16,https://glasstire.com/events/2015/09/01/the-couple-in-the-cage/,Glasstire,,"A screening of documentation from a 1992-1993 performance by Coco Fusco and Guillermo Gómez-Peña. Acting as natives from a newly discovered island in the Gulf of  Mexico, the pair exposed underlying racist and colonialist beliefs that hold true within Western cities.
",,,,2015-09-16,,The Couple in the Cage ,The Couple in the Cage,"A screening of documentation from a 1992-1993 performance by Coco Fusco and Guillermo Gómez-Peña. Acting as natives from a newly discovered island in the Gulf of  Mexico, the pair exposed underlying racist and colonialist beliefs that hold true within Western cities.
",,,Listing,2015-09-15,https://glasstire.com/events/2015/09/01/the-couple-in-the-cage/,Glasstire,,,,,,39
Press:40,Pleasure of the Paynes 2015,"Big wins for Am I White?, Heathers at the 2015 theatre awards",ARTS POST,Robert Faires,Article,2015-10-28,https://www.austinchronicle.com/daily/arts/2015-10-28/pleasure-of-the-paynes-2015/,Austin Chronicle,checked,"Austin Critics Table 2015 - Best theater comedy, production, supporting actress","Austin Critics Table - 2015 - Best Theater Comedy, Production, Supporting Cast - Picasso at the Lapin Agile",,Picasso at the Lapin Agile,2015-10-28,recGOfPQdMRaIbrAE,Pleasure of the Paynes 2015,"Big wins for Am I White?, Heathers at the 2015 theatre awards","Austin Critics Table 2015 - Best theater comedy, production, supporting actress","Austin Critics Table - 2015 - Best Theater Comedy, Production, Supporting Cast - Picasso at the Lapin Agile",Robert Faires,Article,2015-10-27,https://www.austinchronicle.com/daily/arts/2015-10-28/pleasure-of-the-paynes-2015/,Austin Chronicle,,Picasso at the Lapin Agile,recGOfPQdMRaIbrAE,1,Picasso at the Lapin Agile,40
Press:41,"Top Five October 29, 2015 ","Top Five October 29, 2015",,Glasstire,Article,2015-10-29,https://glasstire.com/2015/10/29/top-five-october-29-2015/,Glasstire,checked,Top 5 Art Events - Speed dating + Fluxus art + Anthropomorphic Costume Competition. What’s not to love? Get tickets here.,"Top 5 Art Events - Speed dating + Fluxus art + Anthropomorphic Costume Competition.
",,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,2015-10-29,reccRLlyXhPIK1WR8,"Top Five October 29, 2015 ","Top Five October 29, 2015",Top 5 Art Events - Speed dating + Fluxus art + Anthropomorphic Costume Competition. What’s not to love? Get tickets here.,"Top 5 Art Events - Speed dating + Fluxus art + Anthropomorphic Costume Competition.
",Glasstire,Article,2015-10-28,https://glasstire.com/2015/10/29/top-five-october-29-2015/,Glasstire,,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,reccRLlyXhPIK1WR8,1,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,41
Press:42,Halloween in Texas: What You Should Do Today ,Halloween in Texas: What You Should Do Today,,Glasstire,Article,2015-10-30,https://glasstire.com/2015/10/30/halloween-in-texas-what-you-should-do-today/,Glasstire,,,,,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,2015-10-30,reccRLlyXhPIK1WR8,Halloween in Texas: What You Should Do Today ,Halloween in Texas: What You Should Do Today,,,Glasstire,Article,2015-10-29,https://glasstire.com/2015/10/30/halloween-in-texas-what-you-should-do-today/,Glasstire,,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,reccRLlyXhPIK1WR8,,The 1st Annual Anthropomorphic Costume Competition for Inanimate Objects,42
